===============================================================================
= Module: UtilititesSLR   |   Example: TrackingSLR
===============================================================================
= Intputs:
-------------------------------------------------------------------------------
= File:        1328_cpf_240128_02901.sgf
= Object:      beaconc
= Avoid Sun:   true
= Avoid angle: 15
= Delta:       100
= Min el:      15
===============================================================================
= Outputs:
-------------------------------------------------------------------------------
= Trim at start: true
= Trim at end:   true
= Sun collision: true
= Sun at start:  false
= Sun at end:    true
= Sun deviation: false
= El deviation: false
===============================================================================
mjd;sod;pass_az;pass_el;track_az;track_el;sun_az;sun_el
60340;30853.400000;291.4426;26.9674;291.4426;26.9674;121.7710;11.1619
60340;30853.500000;291.4427;26.9823;291.4427;26.9823;121.7712;11.1621
60340;30853.600000;291.4429;26.9972;291.4429;26.9972;121.7715;11.1624
60340;30853.700000;291.4430;27.0121;291.4430;27.0121;121.7718;11.1627
60340;30853.800000;291.4431;27.0270;291.4431;27.0270;121.7721;11.1630
60340;30853.900000;291.4433;27.0420;291.4433;27.0420;121.7724;11.1633
60340;30854.000000;291.4434;27.0569;291.4434;27.0569;121.7727;11.1636
60340;30854.100000;291.4435;27.0718;291.4435;27.0718;121.7729;11.1639
60340;30854.200000;291.4436;27.0868;291.4436;27.0868;121.7732;11.1641
60340;30854.300000;291.4438;27.1017;291.4438;27.1017;121.7735;11.1644
60340;30854.400000;291.4439;27.1167;291.4439;27.1167;121.7738;11.1647
60340;30854.500000;291.4440;27.1317;291.4440;27.1317;121.7741;11.1650
60340;30854.600000;291.4441;27.1467;291.4441;27.1467;121.7743;11.1653
60340;30854.700000;291.4443;27.1617;291.4443;27.1617;121.7746;11.1656
60340;30854.800000;291.4444;27.1767;291.4444;27.1767;121.7749;11.1659
60340;30854.900000;291.4445;27.1917;291.4445;27.1917;121.7752;11.1661
60340;30855.000000;291.4447;27.2067;291.4447;27.2067;121.7755;11.1664
60340;30855.100000;291.4448;27.2217;291.4448;27.2217;121.7758;11.1667
60340;30855.200000;291.4449;27.2367;291.4449;27.2367;121.7760;11.1670
60340;30855.300000;291.4450;27.2518;291.4450;27.2518;121.7763;11.1673
60340;30855.400000;291.4452;27.2668;291.4452;27.2668;121.7766;11.1676
60340;30855.500000;291.4453;27.2819;291.4453;27.2819;121.7769;11.1678
60340;30855.600000;291.4454;27.2969;291.4454;27.2969;121.7772;11.1681
60340;30855.700000;291.4455;27.3120;291.4455;27.3120;121.7775;11.1684
60340;30855.800000;291.4457;27.3271;291.4457;27.3271;121.7777;11.1687
60340;30855.900000;291.4458;27.3422;291.4458;27.3422;121.7780;11.1690
60340;30856.000000;291.4459;27.3573;291.4459;27.3573;121.7783;11.1693
60340;30856.100000;291.4460;27.3724;291.4460;27.3724;121.7786;11.1696
60340;30856.200000;291.4462;27.3875;291.4462;27.3875;121.7789;11.1698
60340;30856.300000;291.4463;27.4026;291.4463;27.4026;121.7791;11.1701
60340;30856.400000;291.4464;27.4177;291.4464;27.4177;121.7794;11.1704
60340;30856.500000;291.4465;27.4329;291.4465;27.4329;121.7797;11.1707
60340;30856.600000;291.4467;27.4480;291.4467;27.4480;121.7800;11.1710
60340;30856.700000;291.4468;27.4632;291.4468;27.4632;121.7803;11.1713
60340;30856.800000;291.4469;27.4783;291.4469;27.4783;121.7806;11.1716
60340;30856.900000;291.4470;27.4935;291.4470;27.4935;121.7808;11.1718
60340;30857.000000;291.4472;27.5087;291.4472;27.5087;121.7811;11.1721
60340;30857.100000;291.4473;27.5239;291.4473;27.5239;121.7814;11.1724
60340;30857.200000;291.4474;27.5391;291.4474;27.5391;121.7817;11.1727
60340;30857.300000;291.4475;27.5543;291.4475;27.5543;121.7820;11.1730
60340;30857.400000;291.4477;27.5695;291.4477;27.5695;121.7822;11.1733
60340;30857.500000;291.4478;27.5847;291.4478;27.5847;121.7825;11.1735
60340;30857.600000;291.4479;27.5999;291.4479;27.5999;121.7828;11.1738
60340;30857.700000;291.4480;27.6152;291.4480;27.6152;121.7831;11.1741
60340;30857.800000;291.4482;27.6304;291.4482;27.6304;121.7834;11.1744
60340;30857.900000;291.4483;27.6456;291.4483;27.6456;121.7837;11.1747
60340;30858.000000;291.4484;27.6609;291.4484;27.6609;121.7839;11.1750
60340;30858.100000;291.4485;27.6762;291.4485;27.6762;121.7842;11.1753
60340;30858.200000;291.4486;27.6914;291.4486;27.6914;121.7845;11.1755
60340;30858.300000;291.4488;27.7067;291.4488;27.7067;121.7848;11.1758
60340;30858.400000;291.4489;27.7220;291.4489;27.7220;121.7851;11.1761
60340;30858.500000;291.4490;27.7373;291.4490;27.7373;121.7854;11.1764
60340;30858.600000;291.4491;27.7526;291.4491;27.7526;121.7856;11.1767
60340;30858.700000;291.4493;27.7679;291.4493;27.7679;121.7859;11.1770
60340;30858.800000;291.4494;27.7833;291.4494;27.7833;121.7862;11.1773
60340;30858.900000;291.4495;27.7986;291.4495;27.7986;121.7865;11.1775
60340;30859.000000;291.4496;27.8139;291.4496;27.8139;121.7868;11.1778
60340;30859.100000;291.4497;27.8293;291.4497;27.8293;121.7870;11.1781
60340;30859.200000;291.4499;27.8447;291.4499;27.8447;121.7873;11.1784
60340;30859.300000;291.4500;27.8600;291.4500;27.8600;121.7876;11.1787
60340;30859.400000;291.4501;27.8754;291.4501;27.8754;121.7879;11.1790
60340;30859.500000;291.4502;27.8908;291.4502;27.8908;121.7882;11.1792
60340;30859.600000;291.4503;27.9062;291.4503;27.9062;121.7885;11.1795
60340;30859.700000;291.4505;27.9216;291.4505;27.9216;121.7887;11.1798
60340;30859.800000;291.4506;27.9370;291.4506;27.9370;121.7890;11.1801
60340;30859.900000;291.4507;27.9524;291.4507;27.9524;121.7893;11.1804
60340;30860.000000;291.4508;27.9678;291.4508;27.9678;121.7896;11.1807
60340;30860.100000;291.4509;27.9833;291.4509;27.9833;121.7899;11.1810
60340;30860.200000;291.4511;27.9987;291.4511;27.9987;121.7902;11.1812
60340;30860.300000;291.4512;28.0142;291.4512;28.0142;121.7904;11.1815
60340;30860.400000;291.4513;28.0296;291.4513;28.0296;121.7907;11.1818
60340;30860.500000;291.4514;28.0451;291.4514;28.0451;121.7910;11.1821
60340;30860.600000;291.4515;28.0606;291.4515;28.0606;121.7913;11.1824
60340;30860.700000;291.4517;28.0760;291.4517;28.0760;121.7916;11.1827
60340;30860.800000;291.4518;28.0915;291.4518;28.0915;121.7918;11.1830
60340;30860.900000;291.4519;28.1070;291.4519;28.1070;121.7921;11.1832
60340;30861.000000;291.4520;28.1225;291.4520;28.1225;121.7924;11.1835
60340;30861.100000;291.4521;28.1381;291.4521;28.1381;121.7927;11.1838
60340;30861.200000;291.4523;28.1536;291.4523;28.1536;121.7930;11.1841
60340;30861.300000;291.4524;28.1691;291.4524;28.1691;121.7933;11.1844
60340;30861.400000;291.4525;28.1847;291.4525;28.1847;121.7935;11.1847
60340;30861.500000;291.4526;28.2002;291.4526;28.2002;121.7938;11.1849
60340;30861.600000;291.4527;28.2158;291.4527;28.2158;121.7941;11.1852
60340;30861.700000;291.4528;28.2313;291.4528;28.2313;121.7944;11.1855
60340;30861.800000;291.4530;28.2469;291.4530;28.2469;121.7947;11.1858
60340;30861.900000;291.4531;28.2625;291.4531;28.2625;121.7949;11.1861
60340;30862.000000;291.4532;28.2781;291.4532;28.2781;121.7952;11.1864
60340;30862.100000;291.4533;28.2937;291.4533;28.2937;121.7955;11.1867
60340;30862.200000;291.4534;28.3093;291.4534;28.3093;121.7958;11.1869
60340;30862.300000;291.4535;28.3249;291.4535;28.3249;121.7961;11.1872
60340;30862.400000;291.4537;28.3406;291.4537;28.3406;121.7964;11.1875
60340;30862.500000;291.4538;28.3562;291.4538;28.3562;121.7966;11.1878
60340;30862.600000;291.4539;28.3718;291.4539;28.3718;121.7969;11.1881
60340;30862.700000;291.4540;28.3875;291.4540;28.3875;121.7972;11.1884
60340;30862.800000;291.4541;28.4032;291.4541;28.4032;121.7975;11.1887
60340;30862.900000;291.4542;28.4188;291.4542;28.4188;121.7978;11.1889
60340;30863.000000;291.4544;28.4345;291.4544;28.4345;121.7981;11.1892
60340;30863.100000;291.4545;28.4502;291.4545;28.4502;121.7983;11.1895
60340;30863.200000;291.4546;28.4659;291.4546;28.4659;121.7986;11.1898
60340;30863.300000;291.4547;28.4816;291.4547;28.4816;121.7989;11.1901
60340;30863.400000;291.4548;28.4973;291.4548;28.4973;121.7992;11.1904
60340;30863.500000;291.4549;28.5130;291.4549;28.5130;121.7995;11.1906
60340;30863.600000;291.4550;28.5288;291.4550;28.5288;121.7997;11.1909
60340;30863.700000;291.4552;28.5445;291.4552;28.5445;121.8000;11.1912
60340;30863.800000;291.4553;28.5603;291.4553;28.5603;121.8003;11.1915
60340;30863.900000;291.4554;28.5760;291.4554;28.5760;121.8006;11.1918
60340;30864.000000;291.4555;28.5918;291.4555;28.5918;121.8009;11.1921
60340;30864.100000;291.4556;28.6076;291.4556;28.6076;121.8012;11.1924
60340;30864.200000;291.4557;28.6233;291.4557;28.6233;121.8014;11.1926
60340;30864.300000;291.4558;28.6391;291.4558;28.6391;121.8017;11.1929
60340;30864.400000;291.4560;28.6549;291.4560;28.6549;121.8020;11.1932
60340;30864.500000;291.4561;28.6707;291.4561;28.6707;121.8023;11.1935
60340;30864.600000;291.4562;28.6866;291.4562;28.6866;121.8026;11.1938
60340;30864.700000;291.4563;28.7024;291.4563;28.7024;121.8029;11.1941
60340;30864.800000;291.4564;28.7182;291.4564;28.7182;121.8031;11.1944
60340;30864.900000;291.4565;28.7341;291.4565;28.7341;121.8034;11.1946
60340;30865.000000;291.4566;28.7499;291.4566;28.7499;121.8037;11.1949
60340;30865.100000;291.4567;28.7658;291.4567;28.7658;121.8040;11.1952
60340;30865.200000;291.4569;28.7816;291.4569;28.7816;121.8043;11.1955
60340;30865.300000;291.4570;28.7975;291.4570;28.7975;121.8045;11.1958
60340;30865.400000;291.4571;28.8134;291.4571;28.8134;121.8048;11.1961
60340;30865.500000;291.4572;28.8293;291.4572;28.8293;121.8051;11.1963
60340;30865.600000;291.4573;28.8452;291.4573;28.8452;121.8054;11.1966
60340;30865.700000;291.4574;28.8611;291.4574;28.8611;121.8057;11.1969
60340;30865.800000;291.4575;28.8771;291.4575;28.8771;121.8060;11.1972
60340;30865.900000;291.4576;28.8930;291.4576;28.8930;121.8062;11.1975
60340;30866.000000;291.4577;28.9089;291.4577;28.9089;121.8065;11.1978
60340;30866.100000;291.4579;28.9249;291.4579;28.9249;121.8068;11.1981
60340;30866.200000;291.4580;28.9408;291.4580;28.9408;121.8071;11.1983
60340;30866.300000;291.4581;28.9568;291.4581;28.9568;121.8074;11.1986
60340;30866.400000;291.4582;28.9728;291.4582;28.9728;121.8077;11.1989
60340;30866.500000;291.4583;28.9888;291.4583;28.9888;121.8079;11.1992
60340;30866.600000;291.4584;29.0048;291.4584;29.0048;121.8082;11.1995
60340;30866.700000;291.4585;29.0208;291.4585;29.0208;121.8085;11.1998
60340;30866.800000;291.4586;29.0368;291.4586;29.0368;121.8088;11.2001
60340;30866.900000;291.4587;29.0528;291.4587;29.0528;121.8091;11.2003
60340;30867.000000;291.4588;29.0688;291.4588;29.0688;121.8093;11.2006
60340;30867.100000;291.4590;29.0849;291.4590;29.0849;121.8096;11.2009
60340;30867.200000;291.4591;29.1009;291.4591;29.1009;121.8099;11.2012
60340;30867.300000;291.4592;29.1170;291.4592;29.1170;121.8102;11.2015
60340;30867.400000;291.4593;29.1330;291.4593;29.1330;121.8105;11.2018
60340;30867.500000;291.4594;29.1491;291.4594;29.1491;121.8108;11.2020
60340;30867.600000;291.4595;29.1652;291.4595;29.1652;121.8110;11.2023
60340;30867.700000;291.4596;29.1813;291.4596;29.1813;121.8113;11.2026
60340;30867.800000;291.4597;29.1974;291.4597;29.1974;121.8116;11.2029
60340;30867.900000;291.4598;29.2135;291.4598;29.2135;121.8119;11.2032
60340;30868.000000;291.4599;29.2296;291.4599;29.2296;121.8122;11.2035
60340;30868.100000;291.4600;29.2457;291.4600;29.2457;121.8125;11.2038
60340;30868.200000;291.4601;29.2619;291.4601;29.2619;121.8127;11.2040
60340;30868.300000;291.4602;29.2780;291.4602;29.2780;121.8130;11.2043
60340;30868.400000;291.4604;29.2942;291.4604;29.2942;121.8133;11.2046
60340;30868.500000;291.4605;29.3103;291.4605;29.3103;121.8136;11.2049
60340;30868.600000;291.4606;29.3265;291.4606;29.3265;121.8139;11.2052
60340;30868.700000;291.4607;29.3427;291.4607;29.3427;121.8141;11.2055
60340;30868.800000;291.4608;29.3589;291.4608;29.3589;121.8144;11.2058
60340;30868.900000;291.4609;29.3751;291.4609;29.3751;121.8147;11.2060
60340;30869.000000;291.4610;29.3913;291.4610;29.3913;121.8150;11.2063
60340;30869.100000;291.4611;29.4075;291.4611;29.4075;121.8153;11.2066
60340;30869.200000;291.4612;29.4237;291.4612;29.4237;121.8156;11.2069
60340;30869.300000;291.4613;29.4400;291.4613;29.4400;121.8158;11.2072
60340;30869.400000;291.4614;29.4562;291.4614;29.4562;121.8161;11.2075
60340;30869.500000;291.4615;29.4724;291.4615;29.4724;121.8164;11.2077
60340;30869.600000;291.4616;29.4887;291.4616;29.4887;121.8167;11.2080
60340;30869.700000;291.4617;29.5050;291.4617;29.5050;121.8170;11.2083
60340;30869.800000;291.4618;29.5213;291.4618;29.5213;121.8173;11.2086
60340;30869.900000;291.4619;29.5376;291.4619;29.5376;121.8175;11.2089
60340;30870.000000;291.4620;29.5539;291.4620;29.5539;121.8178;11.2092
60340;30870.100000;291.4621;29.5702;291.4621;29.5702;121.8181;11.2095
60340;30870.200000;291.4622;29.5865;291.4622;29.5865;121.8184;11.2097
60340;30870.300000;291.4623;29.6028;291.4623;29.6028;121.8187;11.2100
60340;30870.400000;291.4625;29.6191;291.4625;29.6191;121.8189;11.2103
60340;30870.500000;291.4626;29.6355;291.4626;29.6355;121.8192;11.2106
60340;30870.600000;291.4627;29.6518;291.4627;29.6518;121.8195;11.2109
60340;30870.700000;291.4628;29.6682;291.4628;29.6682;121.8198;11.2112
60340;30870.800000;291.4629;29.6846;291.4629;29.6846;121.8201;11.2115
60340;30870.900000;291.4630;29.7010;291.4630;29.7010;121.8204;11.2117
60340;30871.000000;291.4631;29.7173;291.4631;29.7173;121.8206;11.2120
60340;30871.100000;291.4632;29.7337;291.4632;29.7337;121.8209;11.2123
60340;30871.200000;291.4633;29.7502;291.4633;29.7502;121.8212;11.2126
60340;30871.300000;291.4634;29.7666;291.4634;29.7666;121.8215;11.2129
60340;30871.400000;291.4635;29.7830;291.4635;29.7830;121.8218;11.2132
60340;30871.500000;291.4636;29.7994;291.4636;29.7994;121.8221;11.2134
60340;30871.600000;291.4637;29.8159;291.4637;29.8159;121.8223;11.2137
60340;30871.700000;291.4638;29.8323;291.4638;29.8323;121.8226;11.2140
60340;30871.800000;291.4639;29.8488;291.4639;29.8488;121.8229;11.2143
60340;30871.900000;291.4640;29.8653;291.4640;29.8653;121.8232;11.2146
60340;30872.000000;291.4641;29.8818;291.4641;29.8818;121.8235;11.2149
60340;30872.100000;291.4642;29.8982;291.4642;29.8982;121.8237;11.2152
60340;30872.200000;291.4643;29.9147;291.4643;29.9147;121.8240;11.2154
60340;30872.300000;291.4644;29.9313;291.4644;29.9313;121.8243;11.2157
60340;30872.400000;291.4645;29.9478;291.4645;29.9478;121.8246;11.2160
60340;30872.500000;291.4646;29.9643;291.4646;29.9643;121.8249;11.2163
60340;30872.600000;291.4647;29.9808;291.4647;29.9808;121.8252;11.2166
60340;30872.700000;291.4648;29.9974;291.4648;29.9974;121.8254;11.2169
60340;30872.800000;291.4649;30.0139;291.4649;30.0139;121.8257;11.2171
60340;30872.900000;291.4650;30.0305;291.4650;30.0305;121.8260;11.2174
60340;30873.000000;291.4651;30.0471;291.4651;30.0471;121.8263;11.2177
60340;30873.100000;291.4652;30.0637;291.4652;30.0637;121.8266;11.2180
60340;30873.200000;291.4653;30.0803;291.4653;30.0803;121.8269;11.2183
60340;30873.300000;291.4654;30.0969;291.4654;30.0969;121.8271;11.2186
60340;30873.400000;291.4655;30.1135;291.4655;30.1135;121.8274;11.2189
60340;30873.500000;291.4656;30.1301;291.4656;30.1301;121.8277;11.2191
60340;30873.600000;291.4657;30.1467;291.4657;30.1467;121.8280;11.2194
60340;30873.700000;291.4658;30.1634;291.4658;30.1634;121.8283;11.2197
60340;30873.800000;291.4659;30.1800;291.4659;30.1800;121.8286;11.2200
60340;30873.900000;291.4660;30.1967;291.4660;30.1967;121.8288;11.2203
60340;30874.000000;291.4661;30.2134;291.4661;30.2134;121.8291;11.2206
60340;30874.100000;291.4662;30.2300;291.4662;30.2300;121.8294;11.2209
60340;30874.200000;291.4663;30.2467;291.4663;30.2467;121.8297;11.2211
60340;30874.300000;291.4663;30.2634;291.4663;30.2634;121.8300;11.2214
60340;30874.400000;291.4664;30.2801;291.4664;30.2801;121.8302;11.2217
60340;30874.500000;291.4665;30.2969;291.4665;30.2969;121.8305;11.2220
60340;30874.600000;291.4666;30.3136;291.4666;30.3136;121.8308;11.2223
60340;30874.700000;291.4667;30.3303;291.4667;30.3303;121.8311;11.2226
60340;30874.800000;291.4668;30.3471;291.4668;30.3471;121.8314;11.2228
60340;30874.900000;291.4669;30.3638;291.4669;30.3638;121.8317;11.2231
60340;30875.000000;291.4670;30.3806;291.4670;30.3806;121.8319;11.2234
60340;30875.100000;291.4671;30.3974;291.4671;30.3974;121.8322;11.2237
60340;30875.200000;291.4672;30.4141;291.4672;30.4141;121.8325;11.2240
60340;30875.300000;291.4673;30.4309;291.4673;30.4309;121.8328;11.2243
60340;30875.400000;291.4674;30.4477;291.4674;30.4477;121.8331;11.2246
60340;30875.500000;291.4675;30.4645;291.4675;30.4645;121.8334;11.2248
60340;30875.600000;291.4676;30.4814;291.4676;30.4814;121.8336;11.2251
60340;30875.700000;291.4677;30.4982;291.4677;30.4982;121.8339;11.2254
60340;30875.800000;291.4678;30.5150;291.4678;30.5150;121.8342;11.2257
60340;30875.900000;291.4679;30.5319;291.4679;30.5319;121.8345;11.2260
60340;30876.000000;291.4680;30.5487;291.4680;30.5487;121.8348;11.2263
60340;30876.100000;291.4681;30.5656;291.4681;30.5656;121.8350;11.2266
60340;30876.200000;291.4681;30.5825;291.4681;30.5825;121.8353;11.2268
60340;30876.300000;291.4682;30.5994;291.4682;30.5994;121.8356;11.2271
60340;30876.400000;291.4683;30.6163;291.4683;30.6163;121.8359;11.2274
60340;30876.500000;291.4684;30.6332;291.4684;30.6332;121.8362;11.2277
60340;30876.600000;291.4685;30.6501;291.4685;30.6501;121.8365;11.2280
60340;30876.700000;291.4686;30.6670;291.4686;30.6670;121.8367;11.2283
60340;30876.800000;291.4687;30.6840;291.4687;30.6840;121.8370;11.2285
60340;30876.900000;291.4688;30.7009;291.4688;30.7009;121.8373;11.2288
60340;30877.000000;291.4689;30.7179;291.4689;30.7179;121.8376;11.2291
60340;30877.100000;291.4690;30.7348;291.4690;30.7348;121.8379;11.2294
60340;30877.200000;291.4691;30.7518;291.4691;30.7518;121.8382;11.2297
60340;30877.300000;291.4692;30.7688;291.4692;30.7688;121.8384;11.2300
60340;30877.400000;291.4692;30.7858;291.4692;30.7858;121.8387;11.2303
60340;30877.500000;291.4693;30.8028;291.4693;30.8028;121.8390;11.2305
60340;30877.600000;291.4694;30.8198;291.4694;30.8198;121.8393;11.2308
60340;30877.700000;291.4695;30.8368;291.4695;30.8368;121.8396;11.2311
60340;30877.800000;291.4696;30.8539;291.4696;30.8539;121.8398;11.2314
60340;30877.900000;291.4697;30.8709;291.4697;30.8709;121.8401;11.2317
60340;30878.000000;291.4698;30.8880;291.4698;30.8880;121.8404;11.2320
60340;30878.100000;291.4699;30.9050;291.4699;30.9050;121.8407;11.2322
60340;30878.200000;291.4700;30.9221;291.4700;30.9221;121.8410;11.2325
60340;30878.300000;291.4701;30.9392;291.4701;30.9392;121.8413;11.2328
60340;30878.400000;291.4701;30.9563;291.4701;30.9563;121.8415;11.2331
60340;30878.500000;291.4702;30.9734;291.4702;30.9734;121.8418;11.2334
60340;30878.600000;291.4703;30.9905;291.4703;30.9905;121.8421;11.2337
60340;30878.700000;291.4704;31.0076;291.4704;31.0076;121.8424;11.2340
60340;30878.800000;291.4705;31.0247;291.4705;31.0247;121.8427;11.2342
60340;30878.900000;291.4706;31.0419;291.4706;31.0419;121.8430;11.2345
60340;30879.000000;291.4707;31.0590;291.4707;31.0590;121.8432;11.2348
60340;30879.100000;291.4708;31.0762;291.4708;31.0762;121.8435;11.2351
60340;30879.200000;291.4708;31.0934;291.4708;31.0934;121.8438;11.2354
60340;30879.300000;291.4709;31.1105;291.4709;31.1105;121.8441;11.2357
60340;30879.400000;291.4710;31.1277;291.4710;31.1277;121.8444;11.2360
60340;30879.500000;291.4711;31.1449;291.4711;31.1449;121.8447;11.2362
60340;30879.600000;291.4712;31.1621;291.4712;31.1621;121.8449;11.2365
60340;30879.700000;291.4713;31.1794;291.4713;31.1794;121.8452;11.2368
60340;30879.800000;291.4714;31.1966;291.4714;31.1966;121.8455;11.2371
60340;30879.900000;291.4715;31.2138;291.4715;31.2138;121.8458;11.2374
60340;30880.000000;291.4715;31.2311;291.4715;31.2311;121.8461;11.2377
60340;30880.100000;291.4716;31.2483;291.4716;31.2483;121.8463;11.2379
60340;30880.200000;291.4717;31.2656;291.4717;31.2656;121.8466;11.2382
60340;30880.300000;291.4718;31.2829;291.4718;31.2829;121.8469;11.2385
60340;30880.400000;291.4719;31.3002;291.4719;31.3002;121.8472;11.2388
60340;30880.500000;291.4720;31.3175;291.4720;31.3175;121.8475;11.2391
60340;30880.600000;291.4721;31.3348;291.4721;31.3348;121.8478;11.2394
60340;30880.700000;291.4721;31.3521;291.4721;31.3521;121.8480;11.2397
60340;30880.800000;291.4722;31.3694;291.4722;31.3694;121.8483;11.2399
60340;30880.900000;291.4723;31.3868;291.4723;31.3868;121.8486;11.2402
60340;30881.000000;291.4724;31.4041;291.4724;31.4041;121.8489;11.2405
60340;30881.100000;291.4725;31.4215;291.4725;31.4215;121.8492;11.2408
60340;30881.200000;291.4726;31.4388;291.4726;31.4388;121.8495;11.2411
60340;30881.300000;291.4726;31.4562;291.4726;31.4562;121.8497;11.2414
60340;30881.400000;291.4727;31.4736;291.4727;31.4736;121.8500;11.2416
60340;30881.500000;291.4728;31.4910;291.4728;31.4910;121.8503;11.2419
60340;30881.600000;291.4729;31.5084;291.4729;31.5084;121.8506;11.2422
60340;30881.700000;291.4730;31.5258;291.4730;31.5258;121.8509;11.2425
60340;30881.800000;291.4731;31.5433;291.4731;31.5433;121.8511;11.2428
60340;30881.900000;291.4731;31.5607;291.4731;31.5607;121.8514;11.2431
60340;30882.000000;291.4732;31.5781;291.4732;31.5781;121.8517;11.2434
60340;30882.100000;291.4733;31.5956;291.4733;31.5956;121.8520;11.2436
60340;30882.200000;291.4734;31.6131;291.4734;31.6131;121.8523;11.2439
60340;30882.300000;291.4735;31.6306;291.4735;31.6306;121.8526;11.2442
60340;30882.400000;291.4735;31.6480;291.4735;31.6480;121.8528;11.2445
60340;30882.500000;291.4736;31.6655;291.4736;31.6655;121.8531;11.2448
60340;30882.600000;291.4737;31.6831;291.4737;31.6831;121.8534;11.2451
60340;30882.700000;291.4738;31.7006;291.4738;31.7006;121.8537;11.2454
60340;30882.800000;291.4739;31.7181;291.4739;31.7181;121.8540;11.2456
60340;30882.900000;291.4739;31.7356;291.4739;31.7356;121.8543;11.2459
60340;30883.000000;291.4740;31.7532;291.4740;31.7532;121.8545;11.2462
60340;30883.100000;291.4741;31.7708;291.4741;31.7708;121.8548;11.2465
60340;30883.200000;291.4742;31.7883;291.4742;31.7883;121.8551;11.2468
60340;30883.300000;291.4743;31.8059;291.4743;31.8059;121.8554;11.2471
60340;30883.400000;291.4743;31.8235;291.4743;31.8235;121.8557;11.2473
60340;30883.500000;291.4744;31.8411;291.4744;31.8411;121.8560;11.2476
60340;30883.600000;291.4745;31.8587;291.4745;31.8587;121.8562;11.2479
60340;30883.700000;291.4746;31.8763;291.4746;31.8763;121.8565;11.2482
60340;30883.800000;291.4747;31.8940;291.4747;31.8940;121.8568;11.2485
60340;30883.900000;291.4747;31.9116;291.4747;31.9116;121.8571;11.2488
60340;30884.000000;291.4748;31.9293;291.4748;31.9293;121.8574;11.2491
60340;30884.100000;291.4749;31.9469;291.4749;31.9469;121.8576;11.2493
60340;30884.200000;291.4750;31.9646;291.4750;31.9646;121.8579;11.2496
60340;30884.300000;291.4750;31.9823;291.4750;31.9823;121.8582;11.2499
60340;30884.400000;291.4751;32.0000;291.4751;32.0000;121.8585;11.2502
60340;30884.500000;291.4752;32.0177;291.4752;32.0177;121.8588;11.2505
60340;30884.600000;291.4753;32.0354;291.4753;32.0354;121.8591;11.2508
60340;30884.700000;291.4753;32.0531;291.4753;32.0531;121.8593;11.2510
60340;30884.800000;291.4754;32.0708;291.4754;32.0708;121.8596;11.2513
60340;30884.900000;291.4755;32.0886;291.4755;32.0886;121.8599;11.2516
60340;30885.000000;291.4756;32.1063;291.4756;32.1063;121.8602;11.2519
60340;30885.100000;291.4756;32.1241;291.4756;32.1241;121.8605;11.2522
60340;30885.200000;291.4757;32.1419;291.4757;32.1419;121.8608;11.2525
60340;30885.300000;291.4758;32.1597;291.4758;32.1597;121.8610;11.2528
60340;30885.400000;291.4759;32.1775;291.4759;32.1775;121.8613;11.2530
60340;30885.500000;291.4759;32.1953;291.4759;32.1953;121.8616;11.2533
60340;30885.600000;291.4760;32.2131;291.4760;32.2131;121.8619;11.2536
60340;30885.700000;291.4761;32.2309;291.4761;32.2309;121.8622;11.2539
60340;30885.800000;291.4762;32.2488;291.4762;32.2488;121.8625;11.2542
60340;30885.900000;291.4762;32.2666;291.4762;32.2666;121.8627;11.2545
60340;30886.000000;291.4763;32.2845;291.4763;32.2845;121.8630;11.2547
60340;30886.100000;291.4764;32.3023;291.4764;32.3023;121.8633;11.2550
60340;30886.200000;291.4765;32.3202;291.4765;32.3202;121.8636;11.2553
60340;30886.300000;291.4765;32.3381;291.4765;32.3381;121.8639;11.2556
60340;30886.400000;291.4766;32.3560;291.4766;32.3560;121.8641;11.2559
60340;30886.500000;291.4767;32.3739;291.4767;32.3739;121.8644;11.2562
60340;30886.600000;291.4768;32.3918;291.4768;32.3918;121.8647;11.2565
60340;30886.700000;291.4768;32.4098;291.4768;32.4098;121.8650;11.2567
60340;30886.800000;291.4769;32.4277;291.4769;32.4277;121.8653;11.2570
60340;30886.900000;291.4770;32.4457;291.4770;32.4457;121.8656;11.2573
60340;30887.000000;291.4770;32.4636;291.4770;32.4636;121.8658;11.2576
60340;30887.100000;291.4771;32.4816;291.4771;32.4816;121.8661;11.2579
60340;30887.200000;291.4772;32.4996;291.4772;32.4996;121.8664;11.2582
60340;30887.300000;291.4773;32.5176;291.4773;32.5176;121.8667;11.2585
60340;30887.400000;291.4773;32.5356;291.4773;32.5356;121.8670;11.2587
60340;30887.500000;291.4774;32.5536;291.4774;32.5536;121.8673;11.2590
60340;30887.600000;291.4775;32.5716;291.4775;32.5716;121.8675;11.2593
60340;30887.700000;291.4775;32.5897;291.4775;32.5897;121.8678;11.2596
60340;30887.800000;291.4776;32.6077;291.4776;32.6077;121.8681;11.2599
60340;30887.900000;291.4777;32.6258;291.4777;32.6258;121.8684;11.2602
60340;30888.000000;291.4777;32.6438;291.4777;32.6438;121.8687;11.2604
60340;30888.100000;291.4778;32.6619;291.4778;32.6619;121.8690;11.2607
60340;30888.200000;291.4779;32.6800;291.4779;32.6800;121.8692;11.2610
60340;30888.300000;291.4779;32.6981;291.4779;32.6981;121.8695;11.2613
60340;30888.400000;291.4780;32.7162;291.4780;32.7162;121.8698;11.2616
60340;30888.500000;291.4781;32.7344;291.4781;32.7344;121.8701;11.2619
